Trial 1 Timestamp,Trial 1 Force,Trial 2 Timestamp,Trial 2 Force,Trial 3 Timestamp,Trial 3 Force
48.11425447463989,26.27,48.83003115653992,28.46,41.74020528793335,34.76
49.220250368118286,27.9,49.93217325210571,25.58,42.75181007385254,38.84
50.32222819328308,29.67,50.94331121444702,29.5,43.858285903930664,33.67
51.4281370639801,28.74,51.95515060424805,27.48,44.959285259246826,32.6
52.52943205833435,31.56,52.966338872909546,30.12,46.06138753890991,29.91
53.63161087036133,32.78,53.9781699180603,31.63,47.07337474822998,31.39
54.73740839958191,30.93,54.98993372917175,32.24,48.084744691848755,35.6
55.838722467422485,29.48,56.002058029174805,31.36,49.096837520599365,32.01
56.94482088088989,28.94,57.10763692855835,30.31,50.108317613601685,31.82
58.046831130981445,31.5,58.11955523490906,32.23,51.120304346084595,35.71
59.14882135391235,27.45,59.22105288505554,34.5,52.13143610954285,29.73
60.25382161140442,27.03,60.32319164276123,29.8,53.2370970249176,32.63
61.355833768844604,31.55,61.33421015739441,31.48,54.33912658691406,30.55
62.46181869506836,29.13,62.4404034614563,34.5,55.44074249267578,32.18
63.473830699920654,28.24,63.452340841293335,30.58,56.546471118927,33.97
64.57560706138611,28.11,64.5540063381195,29.81,57.64913773536682,31.39
65.68158650398254,30.88,65.5651843547821,30.45,58.75486373901367,32.08
66.78283143043518,30.07,66.67185378074646,31.37,59.765867471694946,34.35
67.79430747032166,26.74,67.7730622291565,29.38,60.868396043777466,32.22
68.89682698249817,28.44,68.78478789329529,26.91,61.96951413154602,33.37
70.00272607803345,26.84,69.88627743721008,27.54,62.98110055923462,31.24
71.10371398925781,27.89,70.89807558059692,31.14,64.08744740486145,31.36
72.20956373214722,27.85,71.91019082069397,28.35,65.0984206199646,30.13
73.2217960357666,30.64,72.9220540523529,29.48,66.20082306861877,27.66
74.32327032089233,27.93,73.93305444717407,29.99,67.2128038406372,28.02
75.42927026748657,24.98,74.94505286216736,29.76,68.31444501876831,29.56
76.53117823600769,24.97,76.05105328559875,25.64,69.32528328895569,23.68
77.54330682754517,26.15,77.1521806716919,24.6,70.3371901512146,26.35
78.64416742324829,29.49,78.16423416137695,26.88,71.34912276268005,24.17
79.65639019012451,24.29,79.26601386070251,29.14,72.36013412475586,25.77
80.66753697395325,21.61,80.2775046825409,26.29,73.37273120880127,24.9
81.67983770370483,24.45,81.3830394744873,23.48,74.47818207740784,23.28
82.78583884239197,22.39,82.48556089401245,27.55,75.5801751613617,21.57
83.79702854156494,22.5,83.59067869186401,24.87,76.59151697158813,22.98
84.89900541305542,22.25,84.60267925262451,23.09,77.69347381591797,20.59
