Trial 1 Timestamp,Trial 1 Force,Trial 2 Timestamp,Trial 2 Force,Trial 3 Timestamp,Trial 3 Force
41.773579597473145,42.43,53.24581503868103,41.9,64.54977798461914,41.37
42.784305572509766,38.54,54.347822427749634,36.85,65.56144976615906,38.33
43.88653802871704,37.33,55.35882496833801,38.51,66.5733437538147,38.09
44.89800667762756,39.17,56.46472525596619,42.62,67.67993021011353,38.96
45.9100136756897,38.17,57.56640291213989,43.92,68.69065403938293,38.5
47.015291690826416,40.43,58.67220139503479,42.54,69.79281115531921,38.37
48.11772847175598,39.84,59.7745578289032,48.13,70.80472373962402,39.56
49.22300481796265,39.7,60.875863790512085,53.57,71.81654691696167,37.17
50.324729204177856,40.11,61.98152542114258,56.0,72.9222047328949,39.98
51.43074059486389,38.25,62.99302101135254,54.36,73.93381834030151,39.26
52.532331705093384,39.59,64.0954954624176,53.19,74.94123435020447,42.9
53.5441472530365,37.54,65.200856924057,55.84,75.95323538780212,44.15
54.555800914764404,40.9,66.2129647731781,62.73,76.96434926986694,52.19
55.56751465797424,37.04,67.22449588775635,76.8,77.97609257698059,51.1
56.579267263412476,37.69,68.32584643363953,48.04,78.98825526237488,49.64
57.680957317352295,36.68,69.33745312690735,50.79,79.99971079826355,44.84
58.78718137741089,35.42,70.43993926048279,50.39,81.10576868057251,46.63
59.79855012893677,36.02,71.45124173164368,49.63,82.11701989173889,59.83
60.810582399368286,35.79,72.557049036026,46.75,83.21887516975403,64.02
61.912561655044556,35.09,73.65899801254272,34.78,84.32126188278198,76.54
63.01756167411804,32.81,74.67101764678955,35.36,85.42658376693726,70.25
64.11954832077026,33.63,75.77603220939636,34.87,86.52870273590088,34.23
65.13122487068176,33.42,76.7885308265686,34.77,87.63393449783325,34.21
66.23323178291321,33.05,77.79953217506409,34.18,88.64604759216309,34.72
67.24455690383911,32.79,78.90146899223328,34.39,89.7477638721466,34.74
68.25642395019531,32.67,79.91346311569214,34.46,90.84916114807129,34.89
69.36272692680359,30.98,80.92467164993286,34.84,91.86071538925171,33.57
70.37435579299927,31.32,81.9359769821167,33.38,92.96759080886841,35.29
71.38611268997192,30.92,82.94796085357666,33.58,94.06859302520752,33.42
72.3975145816803,30.81,84.04995250701904,32.6,95.0799970626831,33.33
73.49927234649658,30.5,85.0618691444397,33.72,96.18598413467407,32.38
74.51045608520508,29.43,86.07294225692749,31.91,97.19746851921082,32.39
75.61308574676514,29.37,87.17894744873047,32.3,98.29996752738953,32.36
76.71891283988953,30.65,88.28139853477478,31.79,99.31083345413208,31.43
77.82035684585571,29.91,89.38653492927551,29.91,100.32301020622253,30.11
