Trial 1 Timestamp,Trial 1 Force,Trial 2 Timestamp,Trial 2 Force,Trial 3 Timestamp,Trial 3 Force
46.00409293174744,19.95,140.78464102745056,18.89,55.81812644004822,19.5
47.10532307624817,23.72,141.88690304756165,18.18,56.923962116241455,19.7
48.210920333862305,23.85,142.8980152606964,20.29,57.93135213851929,19.45
49.31258845329285,32.37,144.00381731987,20.37,58.94325923919678,21.14
50.419158935546875,46.04,145.10597014427185,25.13,59.955103158950806,21.74
51.43083357810974,50.99,146.20758628845215,35.44,60.96620535850525,26.67
52.44214844703674,44.99,147.21875548362732,37.25,61.97795295715332,36.05
53.45345640182495,23.7,148.32537651062012,35.5,62.98983550071716,39.68
54.465744733810425,19.58,149.42724919319153,23.64,64.09550666809082,35.35
55.567001819610596,22.27,150.5327513217926,18.64,65.10699844360352,23.0
56.57858872413635,21.66,151.63398599624634,19.47,66.20946311950684,19.12
57.59036064147949,19.84,152.64676141738892,18.06,67.31444787979126,19.15
58.69269847869873,17.05,153.74790716171265,17.36,68.41663217544556,17.58
59.704299211502075,15.3,154.85380220413208,16.35,69.42875385284424,16.42
60.715999126434326,13.68,155.95564007759094,15.75,70.5305507183075,18.17
61.72689461708069,15.04,156.96714115142822,15.57,71.635977268219,15.39
62.73915362358093,12.12,157.9790003299713,13.44,72.73841738700867,14.96
63.844526290893555,12.05,159.080561876297,12.32,73.74977111816406,14.92
64.9462263584137,11.02,160.09192609786987,11.84,74.85606622695923,14.16
66.05204153060913,10.7,161.10431814193726,11.91,75.95699572563171,12.58
67.15468144416809,9.13,162.11568140983582,10.84,76.96861720085144,11.94
68.16630482673645,9.51,163.1276352405548,10.45,77.98042035102844,11.94
69.17777180671692,8.48,164.23340725898743,10.39,79.08268189430237,10.98
70.27936482429504,8.68,165.33519959449768,10.15,80.18794417381287,11.17
71.29117631912231,8.53,166.34647846221924,11.16,81.19999861717224,11.38
72.39717721939087,8.7,167.44824194908142,10.42,82.30117559432983,11.61
73.49835395812988,7.09,168.46026873588562,10.31,83.40710353851318,10.53
74.51004099845886,7.71,169.56644654273987,9.31,84.5090582370758,10.5
75.61613202095032,6.48,170.66782927513123,9.57,85.61520457267761,10.49
76.71823930740356,7.2,171.67983651161194,8.72,86.71707701683044,10.05
77.82025098800659,6.29,172.6907765865326,9.04,87.81811118125916,9.51
78.92608857154846,6.58,173.7031693458557,8.44,88.92467308044434,9.21
80.0273642539978,6.06,174.71432328224182,8.94,90.02595353126526,9.19
81.03884482383728,6.57,175.81627297401428,8.7,91.13165950775146,8.83
82.05109024047852,5.46,176.82754564285278,8.38,92.23435950279236,8.34
