Trial 1 Timestamp,Trial 1 Force,Trial 2 Timestamp,Trial 2 Force,Trial 3 Timestamp,Trial 3 Force
44.050660610198975,-6.49,46.41582703590393,-16.51,49.90562152862549,-50.32
45.152485609054565,-2.06,47.51757287979126,-17.78,50.91729950904846,-6.3
46.25811791419983,-6.82,48.528484582901,-7.43,52.01934552192688,-17.2
47.359777212142944,-6.54,49.5398108959198,-12.47,53.03076434135437,-13.81
48.37061405181885,-5.43,50.54765725135803,-6.11,54.042001724243164,-7.55
49.381895542144775,-5.25,51.5594379901886,-5.31,55.05407381057739,-7.2
50.39363718032837,-6.16,52.570486068725586,-5.33,56.06492877006531,-4.98
51.49485754966736,-6.04,53.582138776779175,-4.73,57.16700887680054,-6.13
52.5071976184845,-4.98,54.68367409706116,-5.18,58.26756048202515,-5.35
53.60876536369324,-4.7,55.78994178771973,-4.66,59.27991342544556,-5.11
54.61962056159973,-5.71,56.89170861244202,-5.03,60.29156804084778,-4.55
55.72177577018738,-6.05,57.90324807167053,-4.64,61.39349961280823,-4.09
56.82730293273926,-6.14,59.0046272277832,-5.01,62.49900197982788,-4.82
57.92930889129639,-5.2,60.10991382598877,-5.16,63.60014462471008,-4.57
58.94107246398926,-5.81,61.117403984069824,-4.7,64.70240998268127,-4.56
59.9527051448822,-5.43,62.12962293624878,-4.21,65.71361660957336,-4.39
60.96403884887695,-5.13,63.14024043083191,-4.7,66.72557711601257,-3.54
62.0657057762146,-4.11,64.24215984344482,-4.17,67.82696318626404,-3.87
63.1674108505249,-3.88,65.3485996723175,-4.03,68.93221354484558,-3.45
64.1782591342926,-4.62,66.35990881919861,-3.48,70.033855676651,-3.33
65.18980884552002,-4.33,67.3673484325409,-3.82,71.04590249061584,-2.69
66.2922248840332,-4.63,68.379225730896,-3.54,72.05707263946533,-3.28
67.39749789237976,-4.72,69.39029955863953,-3.45,73.15860676765442,-2.93
68.405268907547,-4.14,70.49559164047241,-2.99,74.26070094108582,-2.48
69.41675424575806,-3.47,71.5036826133728,-3.13,75.27215552330017,-2.5
70.42760729789734,-4.44,72.51515889167786,-3.03,76.3738842010498,-2.66
71.53022623062134,-3.35,73.62024307250977,-3.86,77.38564777374268,-2.18
72.54175424575806,-5.17,74.62815952301025,-2.99,78.49045038223267,-3.21
73.64671540260315,-4.1,75.6394681930542,-3.08,79.59264612197876,-2.13
74.74908351898193,-3.79,76.65192914009094,-2.98,80.6037347316742,-2.23
75.76040577888489,-4.74,77.66246342658997,-3.01,81.70588088035583,-1.85
76.86226534843445,-4.49,78.67489957809448,-3.15,82.80755877494812,-2.06
77.87389731407166,-6.2,79.6855993270874,-3.35,83.90922427177429,-3.05
78.88530158996582,-7.17,80.69778394699097,-4.18,85.01515007019043,-2.75
79.98716259002686,-6.85,81.79883933067322,-5.57,86.11592531204224,-4.42
