Trial 1 Timestamp,Trial 1 Force,Trial 2 Timestamp,Trial 2 Force,Trial 3 Timestamp,Trial 3 Force
92.00898885726929,-15.23,42.17500710487366,-97.32,79.39308905601501,-98.03
93.1138846874237,-8.38,43.27676343917847,-36.46,80.40426349639893,-37.66
94.21607446670532,-1.53,44.37867498397827,-26.6,81.41653823852539,-31.48
95.22816562652588,-4.61,45.48002243041992,-21.54,82.51804518699646,-17.33
96.32947397232056,-3.02,46.58626747131348,-6.55,83.62362456321716,-11.68
97.34146428108215,-2.48,47.59348964691162,-7.29,84.72550821304321,-10.52
98.3490617275238,-2.72,48.605400800704956,-7.03,85.82681727409363,-6.12
99.36007356643677,-5.13,49.70713186264038,-6.45,86.83833718299866,-6.33
100.46191191673279,-5.15,50.7186381816864,-6.65,87.94041872024536,-7.99
101.47381591796875,-3.38,51.73008584976196,-7.17,89.04229021072388,-7.48
102.48543763160706,-7.02,52.83226919174194,-6.37,90.1446635723114,-6.95
103.58735966682434,-4.75,53.84370517730713,-7.37,91.24968934059143,-6.64
104.68905019760132,-5.88,54.94539785385132,-7.55,92.35192227363586,-8.41
105.79479432106018,-3.7,55.95661020278931,-7.25,93.45366311073303,-7.6
106.80287170410156,-5.19,57.058372259140015,-6.3,94.55570387840271,-8.4
107.81389284133911,-5.15,58.07017207145691,-6.17,95.56743359565735,-6.53
108.91541576385498,-4.57,59.08157205581665,-7.68,96.57822632789612,-6.04
110.02174305915833,-3.96,60.18427300453186,-6.51,97.68021893501282,-5.16
111.02954030036926,-2.85,61.28528618812561,-6.32,98.7825698852539,-5.86
112.1350564956665,-4.86,62.38754653930664,-6.99,99.88807415962219,-5.61
113.23692297935486,-6.6,63.49275040626526,-6.8,100.98988580703735,-6.15
114.33842420578003,-4.68,64.50047898292542,-5.85,102.09167408943176,-4.79
115.35013246536255,-3.8,65.51288199424744,-6.47,103.19354510307312,-5.59
116.36176252365112,-2.07,66.61411905288696,-6.8,104.20549893379211,-6.12
117.36918997764587,-2.81,67.62605571746826,-7.4,105.21638679504395,-4.35
118.38069152832031,-3.64,68.72749137878418,-5.64,106.22852659225464,-3.13
119.39298820495605,-3.51,69.83347606658936,-4.99,107.33033847808838,-4.22
120.49491500854492,-4.27,70.84109926223755,-6.58,108.4321665763855,-4.94
121.59593486785889,-4.58,71.85222935676575,-5.75,109.53350067138672,-5.09
122.70248746871948,-2.32,72.95397090911865,-5.72,110.5452070236206,-2.97
123.80370664596558,-5.62,74.05999183654785,-6.06,111.6465654373169,-6.41
124.90520906448364,-5.95,75.16189861297607,-5.97,112.75311422348022,-5.97
126.00792407989502,-4.82,76.26348233222961,-6.04,113.76051211357117,-5.99
127.10964298248291,-3.62,77.27524709701538,-3.98,114.86569881439209,-6.11
128.21470379829407,-3.08,78.37671041488647,-6.11,115.9679684638977,-6.06
