Trial 1 Timestamp,Trial 1 Force,Trial 2 Timestamp,Trial 2 Force,Trial 3 Timestamp,Trial 3 Force
46.95478391647339,-204.6,50.800395011901855,-141.75,45.5291793346405,-125.73
48.060752630233765,-24.83,51.81216073036194,-244.34,46.634153842926025,-180.35
49.16264081001282,-36.82,52.91772150993347,-36.08,47.740058183670044,-225.17
50.17383432388306,-11.32,53.92923069000244,-17.01,48.752060890197754,-29.85
51.18952012062073,-17.62,54.94129657745361,-11.25,49.76405453681946,-20.28
52.29138708114624,-3.54,56.046974420547485,-14.76,50.77525806427002,-14.8
53.39732074737549,-3.71,57.14815807342529,-4.46,51.88131833076477,-17.14
54.40864825248718,-4.17,58.16054010391235,-6.82,52.893096685409546,-6.57
55.420451164245605,-5.98,59.17667031288147,-2.32,53.998860597610474,-4.2
56.43273568153381,-4.3,60.188074827194214,-4.33,55.10031819343567,-3.84
57.53835916519165,-3.06,61.28946304321289,-2.74,56.205881118774414,-5.46
58.55022597312927,-2.05,62.30131220817566,-2.22,57.21788787841797,-4.3
59.56183409690857,-5.66,63.316542625427246,-1.97,58.22992515563965,-2.24
60.57736659049988,-4.94,64.32845211029053,-0.71,59.24189472198486,-0.98
61.67884826660156,-3.49,65.43074226379395,-2.3,60.25675964355469,-3.62
62.78496479988098,-2.57,66.53546285629272,-2.41,61.268853187561035,-3.38
63.79637789726257,-1.67,67.63822674751282,-0.57,62.37057566642761,-1.58
64.80782079696655,-4.88,68.74399638175964,-2.01,63.38656687736511,-1.31
65.81935811042786,-3.83,69.75595307350159,-1.66,64.39766907691956,-0.57
66.83540320396423,-1.51,70.76725316047668,-3.33,65.40965747833252,-2.57
67.8471884727478,-3.09,71.87343192100525,-0.2,66.42157363891602,-1.91
68.85903000831604,-3.05,72.97444677352905,-1.1,67.52656292915344,-0.73
69.87111616134644,-2.4,73.98637795448303,-2.33,68.62921953201294,-1.94
70.97620058059692,-0.64,74.99824357032776,-1.99,69.7343099117279,-2.11
72.07795882225037,-4.62,76.00950956344604,-4.26,70.83657693862915,-1.04
73.09383821487427,-3.13,77.02165365219116,-4.26,71.84851479530334,-0.0
74.1955919265747,-2.58,78.03329062461853,-1.59,72.95394110679626,-3.71
75.20718169212341,-3.61,79.04831409454346,-1.13,73.96585655212402,-1.69
76.22325491905212,-3.14,80.15043187141418,-2.4,74.97686100006104,-1.41
77.23503232002258,-4.16,81.16254734992981,-2.26,76.07910203933716,-2.75
78.24675154685974,-1.86,82.17304253578186,-3.02,77.09064316749573,-1.53
79.35188364982605,-2.1,83.18547081947327,-2.31,78.10263681411743,-2.79
80.45465302467346,-3.77,84.2909324169159,-1.97,79.11368012428284,-1.19
81.46615839004517,-2.41,85.39314246177673,-5.05,80.21983003616333,-0.98
82.5716655254364,-4.3,86.40534234046936,-3.16,81.32174515724182,-2.12
