Timestamp,Key
19.396114587783813,-20.66
19.911128997802734,47.45
21.231351613998413,10.28
22.606977462768555,43.41
23.120776414871216,45.34
24.442105531692505,-23.53
24.954283714294434,-31.91
26.277689933776855,-35.08
27.653645753860474,-39.86
28.165653228759766,-36.8
29.488519191741943,43.13
29.990604877471924,35.39
31.3231303691864,-10.94
32.70305609703064,-6.47
34.07940864562988,3.02
